"beta1_1" "beta2_1" "beta1_2" "beta2_2"
-29.83098 -4.078417 20.13342 5.457668
-29.94219 -3.660305 22.28088 6.498863
-29.89012 -4.09632 22.77032 5.241722
-29.51237 -4.028515 21.90515 3.905684
-29.59922 -3.975946 16.35247 6.761086
-31.66022 -3.991975 21.41232 3.632174
-29.82485 -3.828347 17.76455 4.989106
-29.59761 -3.652819 17.74223 4.600954
-31.39819 -4.036736 21.31453 1.645322
-30.49182 -3.826498 19.69798 6.0281
-29.68068 -4.108696 18.38334 5.278791
-30.95087 -4.038078 21.16671 4.663544
-31.74975 -3.649957 22.714 5.208876
-30.54466 -4.222939 17.86138 5.882987
-29.92446 -3.855941 17.08873 11.1218
-29.4309 -4.211506 18.68956 7.446101
-30.11642 -3.767542 21.53065 6.304852
-30.1698 -3.956124 18.85257 6.051609
-29.5156 -3.896851 20.58407 1.448767
-30.53855 -3.934943 21.94756 4.333719
-30.14829 -4.046203 18.75219 6.511641
-29.90253 -3.940401 18.15654 5.649941
-29.78063 -4.08585 19.62184 4.929329
-29.69361 -3.838343 17.41945 3.819269
-30.15209 -3.999228 18.22124 7.164981
-31.45601 -3.725333 23.02437 5.928003
-29.685 -3.87658 17.50104 7.108382
-31.93237 -3.734596 22.09375 4.112984
-29.79614 -3.978613 18.20733 2.812493
-29.96278 -3.945104 16.77673 2.616155
-30.3801 -3.949406 15.57213 5.434329
-29.57397 -3.955407 16.04663 6.558621
-29.96955 -4.03437 17.15304 5.048439
-29.39419 -4.025567 17.30557 4.869903
-29.29721 -3.839775 19.47042 6.05371
-31.18512 -3.898899 27.91321 7.51542
-29.89672 -3.735595 21.86672 5.332532
-31.21301 -4.007858 29.52203 3.253533
-32.94117 -3.747497 27.14134 2.38393
-30.05589 -4.126173 18.96041 2.945677
-31.1791 -3.966381 18.7264 1.439568
-30.55824 -3.544888 18.87118 3.273018
-30.47458 -4.154958 18.94402 4.196323
-31.07205 -3.763488 18.30944 3.477807
-29.98019 -4.029405 20.66577 3.793717
-30.15002 -3.91549 19.0962 7.375597
-29.92579 -3.85504 18.66752 7.779563
-30.29823 -3.621127 19.26323 7.227986
