"nu" "alpha"
3.06247 0.3849457
2.9236 0.1844577
2.703378 0.3574311
2.643227 0.491603
2.74325 0.3042169
2.739853 0.3539231
3.261864 0.05952562
3.23629 0.05523764
2.884401 0.4415774
3.027465 0.3504403
3.042733 0.2568709
2.970983 0.04385453
3.449177 0.3652485
2.505474 0.4685618
3.620725 0.4221604
3.086992 0.2449201
2.806284 0.233328
2.38424 0.08200884
2.709452 0.4252061
2.943394 0.3488571
2.730659 0.1155429
2.589542 0.0390657
2.701064 0.4288752
2.974115 0.1777562
2.946999 0.08450108
2.811054 0.3331976
2.494913 0.362744
3.326846 0.3007066
2.741017 0.2017931
2.711288 0.06380712
3.255767 0.3562277
2.675144 0.2748243
2.748265 0.3345468
4.082655 0.4712833
3.134255 0.4133038
3.676724 0.2609744
3.217925 0.3015451
3.617929 0.2675789
4.200325 0.464883
3.760291 0.3876033
3.621068 0.07732381
3.561313 0.3795117
3.265985 0.2913304
2.783148 0.4824753
3.07806 0.2094298
3.021769 0.1629505
3.212427 0.4626078
3.350038 0.3493631
2.860841 0.410105
3.38906 0.4493839
3.070451 0.2749279
2.996707 0.1326097
3.094954 0.4439906
2.887931 0.2002921
2.968671 0.1560216
3.0214 0.3782118
3.047992 0.2759509
3.02415 0.365623
2.811768 0.1813099
2.747611 0.3067004
2.892557 0.2273513
3.126503 0.4433862
2.802366 0.2849203
2.779347 0.274541
2.521042 0.2425871
2.865668 0.4770205
2.671202 0.3847307
3.262503 0.2615213
2.781974 0.1086546
2.946493 0.449373
2.982475 0.244519
3.029655 0.2550926
2.94816 0.04564284
3.272042 0.3616833
4.334041 0.2220807
2.718535 0.4460399
2.68083 0.4697647
2.323414 0.4336933
3.039239 0.2560848
2.679736 0.4288308
2.793902 0.3533449
3.480468 0.4333438
2.957148 0.07415873
2.90231 0.08994223
3.071633 0.1867744
2.745973 0.205503
3.215639 0.2427664
2.874788 0.2949641
3.07245 0.3828194
3.331817 0.3572571
2.909444 0.4656559
2.698465 0.04357937
2.999689 0.3842759
2.880902 0.1636467
3.308471 0.1950312
2.846785 0.2488535
2.706726 0.1081026
2.73102 0.2017269
2.532362 0.4668562
2.853503 0.4240999
2.503202 0.413191
3.350944 0.09447988
2.761247 0.1068328
2.686003 0.4425587
2.708508 0.2076297
3.177461 0.07307514
2.831288 0.1726872
3.097455 0.3032542
3.167771 0.2147027
3.341251 0.3259674
