"nu" "alpha"
3.109336 0.1260859
2.89286 0.4543972
3.733386 0.3944752
3.312689 0.4924726
3.270063 0.2844478
3.629084 0.4703224
3.109535 0.481079
2.978758 0.3036138
2.694488 0.4208629
3.181942 0.4376964
2.81696 0.492536
3.107459 0.4460907
3.168539 0.3085291
2.972876 0.1862712
3.248329 0.3519689
2.912093 0.3995478
3.738146 0.1211279
2.887335 0.4783992
3.160523 0.364305
3.171792 0.2394989
2.605648 0.3274623
2.709756 0.2716883
3.347625 0.376736
3.21107 0.3429856
3.58808 0.09216667
3.808193 0.4930711
3.961569 0.1683308
3.39108 0.2265712
2.799238 0.3996393
4.14025 0.372375
3.188911 0.3320751
2.937213 0.3801118
2.778841 0.41078
2.662359 0.3969697
2.820986 0.229979
2.926413 0.3875958
2.8314 0.2966442
3.055823 0.2291854
3.34806 0.3586178
3.456664 0.4095632
3.013132 0.2881433
2.975355 0.4160875
3.793322 0.08048132
2.970892 0.3874367
3.00482 0.3830684
3.397674 0.1498151
3.498889 0.1655886
2.79096 0.07365826
3.075155 0.3550535
2.99938 0.02641207
3.142423 0.1519732
2.981371 0.4002607
2.949183 0.38942
3.15152 0.444996
3.321774 0.3084092
2.91168 0.4870609
3.627992 0.4431897
2.963417 0.2311732
2.850885 0.1304074
2.800697 0.4112293
2.851776 0.3440937
3.271684 0.1513232
2.911102 0.05384477
3.851034 0.3960867
2.995333 0.1541472
3.28444 0.02830733
2.995823 0.2027699
3.478678 0.4082382
3.389708 0.09484661
4.049738 0.3815173
3.923147 0.03132388
3.024544 0.4393625
2.794851 0.3486641
3.080725 0.3595954
3.279193 0.1612298
3.092129 0.1067853
3.366068 0.4642518
3.212151 0.1155008
3.331874 0.2644686
3.142221 0.4506996
3.106924 0.2424154
3.769068 0.4067111
3.143046 0.4980895
3.377472 0.4020322
3.286774 0.2166248
3.366346 0.2172173
2.999481 0.04525412
3.98585 0.3240417
2.941546 0.3064046
2.567658 0.4427318
3.300419 0.212069
3.252195 0.2981752
3.317473 0.3138517
3.485139 0.164542
3.012591 0.06927844
3.263377 0.1745295
2.354467 0.2344793
2.613944 0.1731957
2.974686 0.2795116
2.770399 0.3778177
3.232059 0.4452013
3.089289 0.36787
3.602013 0.2307449
2.754314 0.2787293
2.787145 0.2652838
2.868771 0.3297057
2.660395 0.2327352
3.069827 0.3728263
3.373301 0.2499231
2.401229 0.4593585
2.40358 0.4349012
2.613054 0.3551986
3.157749 0.1757412
2.788782 0.3746861
2.939515 0.1331601
2.600962 0.4140956
3.111342 0.3547077
3.085553 0.3812535
2.781314 0.3733079
2.701375 0.4236943
2.772654 0.2746165
2.975894 0.4614259
3.197624 0.4460127
2.801463 0.3414406
2.520749 0.2853152
2.696772 0.1300837
2.69174 0.3280215
2.881457 0.1439474
2.676383 0.4985854
2.811915 0.2157048
3.161552 0.1342293
3.13852 0.2498613
3.080458 0.4881792
3.411418 0.2543809
3.028628 0.2721205
3.166904 0.3046359
2.923644 0.3102628
2.745717 0.215466
3.261702 0.2005401
2.993334 0.4245156
3.608338 0.4172677
2.667822 0.2933332
2.808906 0.3812359
3.046757 0.256415
3.040006 0.1306401
3.183252 0.2965799
2.622591 0.1350513
3.044307 0.4316075
3.092281 0.2372007
2.770265 0.1118817
3.203126 0.4312733
2.904921 0.09548276
2.886542 0.2707231
3.027565 0.377885
3.121196 0.4041461
2.97974 0.4928646
