beta1_1 beta2_1 beta1_2 beta2_2 
-14.41971 -6.085098 -0.1120165 3.858244 
-34.80759 -6.469053 2.629417 3.951481 
-11.79393 -7.551221 -0.1352986 4.017807 
-14.89838 -4.491924 0.03010521 3.949949 
-13.29465 -4.485034 0.1481435 4.015976 
-10.15366 -5.730783 0.004951558 3.913059 
-16.87214 -7.335019 0.2877015 3.949188 
-10.69575 -5.495905 -0.1087833 3.974718 
-12.69122 -4.770296 0.2411589 3.883058 
-18.06889 -8.176378 2.839174 3.975388 
-11.75017 -5.388145 -0.1483731 3.965191 
-11.26529 -4.455626 -0.1606982 3.916579 
-13.21243 -4.752456 0.165806 4.053031 
-18.81667 -5.517652 0.963746 3.879277 
-14.96976 -5.890775 0.2567626 4.008574 
-11.5109 -6.752222 0.2857944 3.961458 
-11.52871 -5.024293 -0.1987065 3.92959 
-14.77914 -4.782871 0.09740291 3.988831 
-9.386689 -2.700308 -0.1876026 3.954485 
-13.20688 -4.518093 0.2248708 3.923376 
-35.16545 -5.061947 7.333317 3.960038 
-11.95255 -5.187529 0.2798536 3.970661 
-0.9319618 -4.65599 -3.433867 4.068152 
-11.92535 -5.564865 0.3653681 3.991752 
-16.24501 -4.202064 0.1680876 3.867057 
-13.08937 -4.667787 -0.04215369 3.961305 
-15.23039 -4.622243 0.3914551 3.946024 
-9.945862 -5.056398 0.07770882 3.908672 
-12.22909 -3.857727 0.3974407 4.029367 
-12.03053 -4.64659 -0.04169486 3.923795 
-13.37884 -5.066134 0.1015456 3.970956 
-6.695089 -3.659424 -0.2768736 3.941052 
-10.59859 -11.16213 -0.1846348 3.935013 
-17.99935 -5.1072 0.3971359 3.943599 
-16.60037 -6.477202 -0.03477127 3.969438 
-13.27787 -7.222073 -0.03827812 4.021973 
-12.78287 -3.517116 -0.04082747 3.929896 
-14.33132 -4.857644 0.3479603 3.943584 
-15.32731 -4.311241 0.04226627 3.947583 
-13.95282 -5.38682 0.02571882 3.989416 
-12.45178 -3.772287 -0.08251374 3.954337 
-16.03489 -3.693841 0.007725309 3.928537 
-13.45745 -5.504169 -0.107581 4.013496 
-16.26431 -4.993279 -0.0863767 3.935854 
-16.52972 -4.906174 0.2456121 4.023844 
-13.41985 -4.586878 0.6315859 3.949132 
-12.62289 -4.656683 -0.06957077 3.902771 
-12.80284 -6.202437 0.2594912 3.947988 
-14.89566 -5.150378 0.02506403 3.991369 
-18.71983 -4.857015 0.6320793 3.9809 
-20.02584 -6.466628 -0.1327491 3.954735 
-13.66384 -5.368343 -0.3783373 3.892517 
-18.174 -9.020839 0.1699122 4.040798 
-14.2486 -6.16675 0.5731067 4.074731 
-14.08756 -3.630672 0.08301392 3.938567 
-22.74721 -4.781381 1.763753 4.039704 
-9.53567 -9.026681 -0.1013246 4.010112 
-17.50903 -6.059067 0.1969537 3.974157 
-15.6102 -5.416487 -0.1196334 3.904881 
-12.61297 -4.327826 -0.001550382 3.964383 
-236.4606 -7.647806 38.75717 3.987462 
-12.894 -5.5447 0.4475584 3.989704 
-12.47495 -5.004813 0.4250836 3.918023 
-12.15579 -3.552289 0.1395953 3.919039 
-13.01003 -4.864866 -0.01370348 3.994783 
0.8454438 -6.260613 -6.087142 3.986503 
-13.03501 -7.774048 -0.05373409 3.899323 
-13.92381 -4.002328 0.3310203 3.985008 
-8.765401 -7.505481 0.07904889 3.976824 
-13.69421 -6.288712 -0.2570819 3.942804 
-6.557922 -11.30953 -0.1402859 4.011332 
-10.59946 -10.1999 -0.1604204 3.985366 
-10.41792 -8.489939 -0.05694151 3.917013 
-12.24721 -6.353457 -0.03799807 4.006241 
-13.52091 -4.658554 -0.09743105 3.938997 
-14.64399 -6.79087 0.06096101 3.984298 
-16.32189 -5.438586 0.1726745 3.935226 
-20.47323 -4.566907 0.3648106 3.89567 
-13.6663 -4.862987 -0.3075423 3.98041 
-17.01424 -5.401044 0.1320519 3.984342 
26.08169 -5.22619 -3.995569 3.941067 
-24.51456 -4.677033 0.5402046 3.94763 
-14.38629 -4.894049 -0.1094069 3.988388 
-17.95611 -6.232758 0.2767947 3.961491 
-14.2479 -3.411341 -0.2220603 3.905216 
-31.85636 -5.896829 1.028957 4.01959 
-20.96215 -5.310949 0.4829632 4.013864 
-17.57723 -3.997959 -0.01615262 3.999772 
-14.81256 -5.543278 -0.3014654 3.920634 
-14.73605 -4.830209 -0.2276441 4.011579 
-5.836093 -9.878518 -0.1513004 3.953949 
-12.30863 -4.630755 0.2696592 3.937133 
-11.98188 -5.237735 0.09756307 3.896366 
-13.07481 -4.799415 0.3810535 4.020039 
-12.8571 -4.296352 0.737408 3.870704 
-11.60455 -8.203646 -0.01001659 3.888295 
-12.57602 -5.014295 0.1435839 3.971693 
-12.79179 -4.157523 0.1178093 3.952644 
-11.63844 -3.995901 0.07519519 3.965521 
-12.09566 -5.655599 -0.1345549 3.992496 
-12.05134 -5.407853 -0.2479265 3.926759 
-12.63355 -5.638042 0.1002683 3.937707 
-13.18277 -3.895275 -0.03752815 3.981169 
-14.10567 -4.057722 -0.1861695 3.970636 
-17.34717 -2.922235 0.1587357 3.94524 
-15.10837 -4.867624 -0.1495512 3.973886 
-11.78016 -6.7215 -0.1597611 3.98099 
-13.60329 -5.608431 -0.01802783 4.005658 
-12.91066 -5.040436 -0.2141391 4.007767 
-15.50578 -3.796812 0.141666 3.975962 
-13.75685 -5.508391 -0.1786999 3.965372 
-14.71738 -5.613145 0.0007562151 3.942717 
-13.32068 -6.325164 0.1014065 4.015495 
-9.672113 -5.05588 0.1497112 3.97227 
-13.29695 -5.965964 0.2326842 3.933028 
-12.83033 -5.415086 -0.1049671 4.000394 
-12.24441 -5.049227 0.1472833 3.932178 
-12.83079 -4.991393 -0.04771436 3.956773 
-17.92118 -3.274452 0.2921175 3.95898 
-14.36514 -4.726324 0.2768402 3.978552 
-15.32113 -4.954036 0.2254613 4.027206 
-10.7641 -4.169296 0.2187141 4.021184 
-11.63066 -5.017731 0.5948149 3.959471 
-14.81817 -4.212282 0.4885444 3.95473 
-14.76636 -5.134146 1.057549 3.938892 
-12.32514 -3.124557 -0.1811141 3.921582 
-9.297201 -11.41142 -0.1707098 3.979946 
-18.07613 -4.964324 0.1319652 3.942088 
-14.46533 -5.441405 -0.1508467 4.018362 
