"beta1_1" "beta2_1" "beta1_2" "beta2_2"
27.5579 3.559562 -30.28373 -4.095689
111.3343 4.785352 -55.48587 -4.147306
23.27312 4.005483 -30.29246 -3.852105
36.94152 3.653048 -37.0966 -4.031423
7.555139 4.941914 -23.6855 -4.01791
3.56543 5.571168 -22.30158 -4.086021
40.89101 3.495292 -38.90192 -4.252342
26.39328 4.048644 -33.33832 -4.112349
30.06266 3.718103 -35.14473 -4.145315
45.13358 4.294687 -41.0094 -3.937606
4.505445 4.320925 -23.08011 -3.890804
90.70231 4.616778 -54.24016 -3.99837
43.00454 4.120565 -36.53466 -4.134209
40.09325 3.724187 -34.63174 -4.032325
24.35509 4.42459 -29.60977 -3.995303
25.14538 4.803602 -30.47639 -3.990204
25.1143 3.67059 -32.28396 -3.691538
21.53672 4.105619 -31.13661 -4.001796
23.76031 4.453581 -35.215 -3.723232
27.48036 4.154424 -37.23247 -3.92781
21.77789 4.565666 -30.92805 -3.788734
6.619852 3.725818 -19.556 -3.716401
26.76111 4.602283 -35.50451 -3.965076
20.44473 3.537535 -29.64806 -4.052595
31.81818 5.028385 -35.11836 -4.079639
45.84755 4.88176 -41.74662 -3.908287
20.9602 3.817854 -30.388 -3.908771
22.34049 4.017901 -31.08991 -4.137199
0.7545113 -3.954887 -55.12791 4.941999
23.18955 5.129642 -30.75526 -4.059775
26.21645 4.77526 -31.96173 -3.99134
41.73541 5.025472 -38.10293 -4.048674
23.17203 4.572328 -29.53895 -3.993718
23.93786 3.478705 -28.84573 -3.999977
21.05858 3.975451 -30.91652 -3.916957
74.0749 4.707236 -48.11669 -4.039965
31.22438 5.000834 -33.47071 -4.01647
21.57295 3.84824 -29.82643 -3.802432
22.54278 5.312955 -31.11993 -4.224147
21.65577 4.532988 -29.96057 -3.764306
22.27329 4.142185 -30.55617 -3.802276
23.12414 3.70268 -32.30577 -3.436236
21.2999 4.094298 -31.07817 -3.981155
22.97631 4.992585 -31.53365 -4.155711
23.6393 3.550584 -31.29495 -3.815096
23.57912 4.242761 -32.28186 -4.075939
21.56141 3.89792 -30.39281 -4.041746
21.24663 5.105453 -31.03148 -3.84435
21.98782 4.182272 -30.2157 -3.953998
22.95991 3.949274 -30.37506 -4.172791
22.00988 3.767538 -30.00746 -3.973275
22.09188 4.939876 -30.54456 -4.025145
25.77645 4.680905 -29.94427 -4.101251
27.26397 5.014282 -31.1596 -3.906272
23.34501 5.152416 -29.57677 -4.051128
22.96659 4.559639 -29.96757 -3.96024
24.34645 5.195387 -30.83233 -4.078424
24.42653 5.461014 -30.09746 -3.836854
25.66539 5.007736 -30.63663 -3.884105
22.8884 4.767004 -30.35888 -4.103416
22.61063 4.027516 -29.18864 -3.967045
21.72751 4.38441 -30.33521 -4.072773
24.30447 4.062705 -30.45024 -4.0414
22.27676 3.918413 -31.22252 -3.926721
21.60254 3.688973 -30.3013 -3.634438
22.51411 5.722977 -32.33475 -3.871054
22.87392 4.134578 -30.95158 -3.890851
21.70566 4.859029 -31.55414 -3.990205
20.80481 4.440824 -30.9181 -3.876655
21.93135 4.757123 -29.09867 -3.886529
20.93902 4.480778 -30.11596 -4.076487
21.58237 4.842566 -30.72275 -3.861608
21.03627 4.932652 -31.15425 -4.091952
21.71455 5.090829 -30.64016 -4.145319
24.43287 5.091875 -30.34661 -4.530831
22.07027 4.518308 -29.90378 -3.734626
21.22365 3.532952 -31.45284 -3.822053
21.76663 4.677258 -30.71574 -3.876124
22.06886 4.686158 -30.20386 -3.889502
22.39339 3.949906 -30.25676 -4.189798
24.02645 4.093377 -30.48663 -3.660239
21.81477 4.368117 -30.43705 -3.925631
21.36614 4.128298 -30.32766 -3.931088
23.85274 5.272389 -30.03967 -3.806829
22.62868 5.35098 -31.22193 -3.701322
20.7293 4.549718 -30.3891 -4.052978
22.51328 4.452606 -30.61891 -4.04365
27.87847 5.318676 -30.40886 -3.97063
24.00984 5.172678 -28.86392 -3.83994
21.45119 4.306003 -28.5399 -3.980953
39.48241 4.569614 -31.33811 -3.973004
24.31231 4.035694 -29.21043 -4.047498
24.01933 4.162367 -30.20123 -3.870024
